timestamp,id,presence,result_total,ean,ljs_1,ljs_2,ljs_3,ljs_4,ljs_5,ljs_6,ljs_7,ljs_8,ljs_9,ljs_10,ljs_11,ljs_12,ljs_13,ljs_14,ljs_15,ljs_16,ljs_17,ljs_18,ljs_19,ljs_20,ljs_21,ljs_22,ljs_23,ljs_24,ljs_25,ljs_26,ljs_27,ljs_28,ljs_29,ljs_30,ljs_31,ljs_32,ljs_33,ljs_34,ljs_35,ljs_36,ljs_37,ljs_38,ljs_39,ljs_40,ljs_41,ljs_42,ljs_43,ljs_44,ljs_45,ljs_46,ljs_47,ljs_48,ljs_49,ljs_50,ljs_51,ljs_52,ljs_53,ljs_54,ljs_55,ljs_56,ljs_57,ljs_58,ljs_59,ljs_60,ljs_61,ljs_62,ljs_63,pos1_result,pos1_timestamp,pos2_result,pos2_timestamp,pos3_result,pos3_timestamp,pos4_result,pos4_timestamp,pos5_result,pos5_timestamp,pos6_result,pos6_timestamp,pos7_result,pos7_timestamp
2026-02-10T11:27:20.167312,7,1,2,P2089129-B0-A:SEPC2604160A24D,63.860001,41.533001,42.568001,13.548000,0.000000,1.740000,24.065001,-0.205000,-0.417000,1.141000,0.710000,15.072000,61.021999,16.677999,38.175999,6.172000,54.577999,7.120000,14.616000,5.142000,0.164000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2026-02-10 11:16:03.942050,2,2026-02-10 11:26:49.451980,2,1970-01-01 00:00:00.000000,2,2026-02-10 11:27:12.937972,1,2026-02-10 11:27:13.942733,1,2026-02-10 11:27:15.939787,0,2026-02-10 11:27:19.940892
